	nTconv_1	mTconv_1	nTreg_1	eTreg_1	nTconv_2	mTconv_2	nTreg_2	eTreg_2	nTconv_3	mTconv_3	nTreg_3	eTreg_3
SLC33A1	129.938198949703	141.234742518842	129.795977159675	132.569245543638	138.812357061787	75.9113353829156	162.582914182124	144.486740155505	111.836330416073	147.355494948116	92.2201883850596	156.211831728635
SLC34A1	2.80438860076171	0	0	0	0	3.55315669524424	1.30153888461141	0.502105259627035	0	0	0	0.488342906908562
SLC34A2	0	0.22233040780041	0	0	0.276341930468834	0	0.567689977788592	0	0.729450605641301	0.264260613863872	0	0
SLC34A3	0	0.478574329380208	0	0	0	0	0	0	0.549642157724082	1.74768586989747	0.899258549222962	0
SLC35A1	104.187255870886	76.7881908882671	107.04933366305	92.6358898074574	96.4879324343924	77.633644354919	153.128570915229	97.3018481939156	96.0649721314774	124.149119837145	104.413171332139	122.46547727156
SLC35A2	145.830788278048	120.466156857947	82.5149790883434	71.8559045218393	142.894469102195	147.619634516007	201.272654454487	166.676717070118	227.837839961527	237.144936904266	157.768211245808	205.523902647607
SLC35A3	141.28386319569	228.376067037779	244.656397283312	155.215797471064	212.801429906271	241.938784122535	445.181277787606	280.804719649357	222.494745373846	284.098068060352	251.093221384431	216.401996461744
SLC35A4	189.662254065104	111.39345744663	104.931135363039	124.805313995506	120.824243040146	126.638201457111	161.421469308408	149.190238872836	100.604565244084	179.672522883184	84.2130841550926	158.182237965422
SLC35A5	55.481589327355	48.6541114452185	66.6286360783047	32.6636878517649	47.8511086783162	71.0034443144512	77.0417790007947	59.8648002665328	72.6328448244294	51.4524533989448	80.3322956896065	72.1357171093693
SLC35B1	150.724953366853	106.312397151043	117.093888407822	114.561891473486	87.4685020772545	126.125768466115	164.291065789707	204.683204655317	81.6057780538289	181.232113809315	99.6241525774387	145.090918414152
SLC35B2	115.738680501263	107.903223469009	70.2761116830406	109.297286959382	58.5001261028551	86.874967755815	111.287352248372	108.619664140713	61.7820275359103	130.663248070757	40.2863313526743	105.184742875983
SLC35B3	50.3570794630254	42.4020150099492	69.3669001272421	40.957096619921	65.7302160564712	50.4656117201214	92.5880385708685	71.6458648187964	53.5045854563773	51.5595992576926	68.0710641646182	54.0608716254058
SLC35B4	40.3107099674363	45.9626176197313	42.5136649728285	30.0713182804237	49.3693878985722	35.6536268286987	72.7868157067232	45.3437743455125	51.615587223595	64.6442288627497	58.1685419132668	43.1473915289704
SLC35C1	30.3463142526829	20.7243093815674	18.8871683166053	15.569545292702	18.9165037262743	29.9544348178732	38.673864964539	21.8496532490544	21.3238554949748	29.6500830433715	17.208410406784	27.3668540794648
SLC35C2	307.467223604611	175.178439216412	185.866109033495	149.273540863993	261.463395170983	196.4049712401	433.786890492807	189.232286884098	230.978374537189	316.804463334526	176.940063447466	207.342262132353
SLC35D1	69.993994160612	62.4240343162047	68.2925115328058	67.9777396942429	79.0285113668835	63.9899216402189	116.581248735435	97.9761228210317	71.2836551827665	109.732776976026	76.882866030503	96.4747718988649
SLC35D2	172.051583594375	320.77029922962	156.304212324876	332.723372564542	138.385990391264	236.132019755361	252.667223684345	317.855275044502	114.959478647738	333.570200859313	186.412688121158	303.277857687475
SLC35D3	0	0.437843206687306	0	0.519493014605793	0	0.53167685444799	0.589447947237755	0	0	0	0	0.614589160294904
SLC35E1	100.925184628857	105.241716214567	109.165501507087	160.90202166216	128.389458656511	146.316060247891	310.677502458979	419.79125786463	78.3759187990081	250.653972692165	133.760427694573	228.941509810566
SLC35E2B	587.783097199145	334.903562477086	346.603039750671	295.64590490176	519.561529001156	427.741336189115	725.53468378125	561.5779480368	420.022953150433	590.828514618565	350.136806331618	457.882801564179
SLC35E3	68.7170770134839	53.1776331379454	61.2180478703085	66.8358592729947	82.2688637165322	65.3085632651761	125.491222575985	96.2040502177083	65.601648404603	79.0292620989299	60.4623338017483	89.0558376387031
SLC35E4	5.24645102539939	6.96421477559092	3.88389612863557	17.6620262958661	3.11846583493586	4.98575728625381	17.9568902661241	13.9298446179819	3.28320541890187	8.09407832242462	7.71464389933076	26.6649723598296
SLC35F1	12.3886489741593	8.14378110754584	9.5269216163001	14.5363826939908	21.8072105050101	10.6090326759365	35.6061882363239	18.0627248602063	9.25473221460227	17.6296117176198	16.8420302958528	25.328902520983
SLC35F2	11.1118350685687	59.2480975635845	28.3500695451214	80.8114307203496	30.3262149320693	33.4713054858765	54.1957403769381	106.470839758555	13.2659767671328	50.8519964630749	27.5020923470616	109.597160204768
SLC35F3	3.12657962915296	3.22481628148654	1.45663580059667	2.48863971555382	11.4284814714633	8.63935182253177	10.7890115159725	6.53272180104403	3.16152905341328	8.82377970333177	3.51977300546106	6.8426446230546
SLC35F4	0	0	0	0	0	0	0	0.517163985771895	0	0	0	0
SLC35F5	75.7424829728606	79.0538841314519	87.4941786174764	110.95666686292	97.0324933898761	68.1244951147002	152.684180474633	142.603335792849	60.9709358934573	84.7814569050848	72.4683612193455	123.447466230469
SLC35F6	82.0855914207798	57.4730867232103	60.5131024044758	58.0258195739731	88.1284838520951	70.2941356758858	159.612301370728	100.062141945119	80.6925837041291	113.740053177114	64.798402307467	98.8830888305186
SLC35G1	46.0319301085726	34.196177299029	59.270829496771	42.2729933869585	36.5833422400252	25.1104014430178	61.4821258707702	49.4899406563014	50.9358372582935	45.9446871420351	67.9265762335468	65.2874989506015
SLC35G2	0	0	0.698510140890775	0.777047463552737	0	0.648518198301138	0	0	0	0	0	0
SLC35G3	0	0	0.979989034771452	0	0	1.15979991886452	0.621605622060327	0	0	0.573522224852763	0	0.655086697566756
SLC35G4	0	0	0	0	0	0	1.39717152884693	0	0	0	0	0
SLC35G5	0	0	0.777586969961199	0.865217840971977	0	0	0.988352807766509	0	0	0.909402288021021	0	0
SLC35G6	0	0	0	0	0	0	0	0	0.628600462962008	0	0	0
SLC36A1	20.3646513907697	23.4159122887972	20.4143707838061	41.5060955671897	25.6171365200658	19.8664486526006	29.9659631770086	55.7334090566759	18.4988456728709	37.1713639007799	17.0608365241437	62.7350987068233
SLC36A2	23.1430618396388	29.7732289729942	21.6998158455607	26.5809823434645	36.4904697818966	24.5284972646191	42.7630632578101	36.1292254810586	19.3498885165298	33.7181336511185	28.9037172438988	40.298817609637
SLC36A3	0.55609763696256	0.521497995099697	0	0.715032891875089	0	2.6900904280482	0	2.39674827134202	1.29802144432984	1.5158417869055	0	0.782449402551375
SLC36A4	70.2924267301685	70.8910246271224	77.0201214097719	26.9156062554394	93.4533403208877	59.3940164558089	104.273066116595	58.4087925097813	81.4315687564784	79.5059827645204	43.1739032402103	39.6224659980343
SLC37A1	100.118184245199	94.3339019226944	104.175694787188	49.4270529408736	75.2556106883155	58.0883917498411	138.223442676673	51.5321662748663	72.5241240894676	106.204949173004	112.935966680733	71.1030691591886
SLC37A2	17.8689291769768	20.5699259912426	23.7265881498453	33.7565157973496	47.8011605376973	27.3512527024062	70.4820335271061	47.9958916678761	19.1271470159362	34.7556207684382	21.9122282867128	46.7280088056486
SLC37A3	294.779896862244	139.207392883274	207.901726791756	119.785889140535	223.578000988863	191.899470196741	336.950598538784	194.526780775421	213.01197162798	398.461493761622	164.884793643742	189.022835247864
SLC37A4	66.4539321734659	30.3772909390801	44.1580347355231	24.0247362394457	41.6275463147782	34.1592778059692	68.4027883923042	30.9481462217244	45.3496423220489	51.4070043684663	30.9383709476581	44.8404816554784
SLC38A1	657.302335149212	818.294319845295	1141.88203832828	953.774004118029	917.160852579505	969.095257291943	1884.26667879866	1381.53031962018	725.13392228423	1200.25296983357	1198.89430992297	1092.60014500012
SLC38A10	159.536050770534	110.260501743295	76.6174697853906	88.2636929298576	147.626301953367	106.539792820738	207.051988704113	183.463793219083	101.62125507805	179.030688749371	78.7310138136175	161.897806329041
SLC38A11	0	0	0.713111671276165	0	0	0	0	0	0.292875768878266	0	0	0
SLC38A2	480.628214951396	415.434129791031	563.788055632737	358.237509057878	663.930597386985	480.052064663106	1093.00610654535	640.565548986437	600.161975291015	607.528615257062	694.97203983339	542.714056133229
SLC38A3	0	0	5.03677349658723	0	3.10873723886895	2.97296681734514	22.3832911275633	3.47666013256386	0	5.91033740249377	0	10.1384359080007
SLC38A4	0	0	0	0	0.33648234251879	0	0	0	0	0	0	0
SLC38A5	89.1995011882438	86.3049729819492	46.0839166782618	87.7922763045529	51.5996835734265	80.1358592130215	69.9514909817687	89.879473869746	44.8253038380882	90.0955673336639	40.0179966235416	79.1009620735596
SLC38A6	74.3598723016387	54.3943418032612	92.9637166210178	90.5509031622951	84.6372058511991	73.6391141050718	151.972995572197	75.1836993644573	75.6756419738375	98.6388518027926	95.4568713168005	73.0560395620297
SLC38A7	59.0040486323443	41.6216333150984	34.6182424693392	30.770469089116	39.1583032689179	66.2864036315052	82.0164885709175	61.6581270342443	44.9801544696226	73.5534906944416	32.1008550346746	49.1358372897281
SLC38A8	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A9	100.201177536219	124.192312828498	115.588887811671	133.512475846327	115.476039658109	104.445514254063	207.793085890438	157.788177661262	82.7868997035209	148.588548624245	133.159964873247	188.674903573995
SLC39A1	59.9345646105195	53.2364936462611	52.1584417986678	68.7991659996058	55.4916457816182	50.5394358862427	75.1212869442308	77.1071657884284	31.2568420753949	56.3357797581202	41.4802369664267	46.4854684182012
SLC39A10	66.5960312447475	234.061396554763	326.053593715412	162.326445997613	80.06367520399	152.191077304563	228.940794850676	205.701117817667	230.829412828621	282.483672113125	540.515596195243	356.639071774164
SLC39A11	61.51317934083	46.964140731388	48.1051080024675	94.8031489522735	49.3629994824435	58.0550049072685	112.725295349422	91.2144888833524	45.6415739937532	92.2520704611914	44.6658790766893	114.70738594931
SLC39A12	0	0	0	0	0	0	0	0	0	0	0	0
SLC39A13	353.630244655521	145.321664536748	139.366536936314	128.559962538683	197.689099185904	250.678523365497	368.118476150065	287.343113954658	248.509529954176	406.505102444519	149.539511169079	185.18382920441
SLC39A14	16.2346027319517	18.7101040959843	22.0700245559246	15.5717704387313	15.6791223335886	20.7852464929003	31.0598624895623	30.7490147324386	17.1779882939256	22.9501000327607	19.4505381524439	22.0124045478001
SLC39A2	0.804174146566219	0	1.72627591566184	0	0.947623645666066	0	0	1.05208113721074	0	1.98818753857352	0.930179375207562	0
SLC39A3	73.3780194689037	81.5579755231244	76.6247705505833	67.5353823180117	39.9243808363469	49.2363238069875	71.9910544124817	66.5838638324206	35.8523332187016	89.9955241213145	43.3146205880735	43.6355861571511
SLC39A4	19.2564309160413	10.0214596840704	11.5749415882808	8.00006172861968	12.5648124037687	9.35579497641151	9.65791224720309	12.5025982304712	10.5266928379302	18.8917480293722	11.1400807959056	8.02575187065928
SLC39A5	1.3483990067075	1.82756642396666	0	0	1.21709631148042	3.15505242138786	0.607122193996098	0	1.45840579395366	1.14284084265344	0	1.32148618984417
SLC39A6	50.7038677877442	99.7868546033829	74.7317309558239	107.968163394944	83.2903405438148	93.0689371431786	144.864324235592	139.175016032501	62.0476553516965	132.871564937874	82.2175872937567	150.332309776935
SLC39A7	98.0153993234219	113.036773899143	68.3279058199862	104.532438662762	56.9602945647456	81.3114575874703	103.528554885576	116.768907842407	47.6389844941037	110.547644226455	57.5259691369233	126.626919769964
SLC39A8	65.3915122258448	114.596337389676	75.9087296969198	87.7289216821067	92.0172175058992	131.551714422802	151.80564172752	106.269802662371	68.4329864820219	188.290312663511	61.2565575954208	96.8702661552761
SLC39A9	109.03407180952	100.815429987208	102.628798006588	81.6926547232792	96.2476713165212	77.6466696773422	161.307794751063	107.38773802869	99.1253145323276	142.817892208435	89.876530789108	120.748191545571
SLC3A1	20.5149968798652	18.2538478911434	20.3003656738442	25.3926054693151	32.9955167244105	16.061869620853	63.396144373358	31.3901140729389	19.9879299512321	30.4421796574813	26.9635937982967	30.3858787576538
SLC3A2	635.591981936904	611.16210762099	704.718210099113	670.625917270733	552.733714625898	680.58792027024	1329.18941641555	1108.56882979442	370.045290396309	977.4036176242	602.655808869537	872.892056242977
SLC40A1	102.951570812828	51.1978976830291	38.9443119938095	15.956910955913	144.266252667114	67.4248924421986	126.605593025758	26.2264423110435	96.0613453027297	67.0067482681842	46.0703242471458	12.392656352258
SLC41A1	141.966096181186	91.8086159484315	107.656229186621	97.3766337340802	94.1032500364287	106.907157333676	152.950922412708	173.134154103726	101.342811844188	173.21757458459	101.684444203338	177.922462898333
SLC41A2	4.37906724745208	9.81178275841347	3.35137298969422	6.97877760462221	7.78364964579727	11.11503704006	19.2335066244745	25.0864196312729	7.18752395585091	24.1061183269881	8.15350299859929	15.0131863103653
SLC41A3	205.754344759624	254.307142515124	112.460654166643	258.000834747399	179.098430441934	247.46310907897	325.257403547676	283.414674311173	127.053727999435	276.733203553126	132.963557339787	253.272112712571
SLC43A1	40.3455797967527	25.7406187547374	50.8323099497375	46.5043856708412	33.7963785307336	44.6139982266428	77.5257329670098	55.5994404600428	19.5542247959783	41.0041574655773	43.4240799033237	66.2139269979399
SLC43A2	13.1359628439053	6.01295653093178	24.0719099053046	7.90220493484263	16.8855111787889	8.45161070752722	38.1047699760497	17.024470452122	14.4759728343553	12.2432097897061	16.6332993928827	17.6934638735367
SLC43A3	52.7873336368028	53.5139103340828	49.1717076346465	24.4377117617889	45.2388131960263	34.1689417548639	89.2824160584721	84.4555493851952	39.1730968796357	58.6648152591053	52.0221336403433	63.2577288889883
SLC44A1	35.5900809981053	30.7752211361442	43.4946636878926	34.7735067957368	35.2303031810326	26.7814074515413	66.3888696896143	40.178312199461	26.0656069202819	45.1867201275018	41.4112015730519	40.0239699040644
SLC44A2	2045.80994360916	1248.54728072796	1374.46911682773	1029.30968805029	1416.41452547178	1091.57736408056	2395.00961637764	1410.28834740141	1399.37103310919	1804.94036840187	1546.53347785005	1311.46725786858
SLC44A3	0.528183706240367	1.63966221413594	0.547923537250562	0	0	3.25153224509169	0.681469582663066	0.727800022754004	0	0	0	1.41722191439637
SLC44A4	0	1.48384985298291	1.34997583737877	0.80898534020305	0.881541319689988	1.78670448537694	4.24411713669973	3.26887807428608	1.28983303715707	3.93415452230412	0	4.5774428306549
SLC44A5	8.4564885324906	10.9780083932464	15.451514760948	14.0246818264465	12.7238702268432	18.7709434059038	36.2664513490651	24.6863130888177	8.67773928132164	16.2081600163385	19.2681604584012	15.4818866469667
SLC45A1	2.91481833039177	1.83320595005992	7.22678114663919	2.67219358317114	3.45534316017228	3.99334536567833	11.7173033990194	6.35509264820757	2.14859691315015	2.77507905931158	3.75301780847642	2.67671887370187
SLC45A2	0	0.355126521261415	0	0.654292195619391	0	1.7360233759999	1.48254890806146	0	0.386285304126591	0.413930108840728	0	2.89795945800093
SLC45A3	0.510890748696336	0.267217544886991	0.55329370496069	0.620708207222532	0.685741517294909	0	1.76037336044854	0	1.19620850948298	0.320844590922388	0.905890279581193	1.11216023744547
SLC45A4	41.0720904966772	24.0489572738963	11.209182128437	13.7692367166723	34.2942113134053	21.4337814980691	49.2104210063838	24.3384556285427	29.4113844825793	38.3747946657704	19.1851156623745	29.3946703507809
SLC46A1	15.2685200440814	10.5934952505242	9.87409630152721	11.6339237204247	21.8956179411133	11.285441871091	33.3262760592032	41.331727307251	13.3611810217614	9.99238246381226	12.9517693896238	20.3761487854669
SLC46A2	0	0	0	0	0	0	0	0	0	0	0	0
SLC46A3	166.718409677411	139.436846328867	158.633112039795	128.923918673036	119.113521370595	73.8666790929561	136.219923679357	113.230479456457	103.879488780845	115.072319886142	99.5259845750481	125.377915711227
SLC47A1	8.92458566386155	9.3823715704304	5.49653308213391	13.54419090674	15.3337271201807	16.7274215795101	27.3271823788586	19.7107646126343	13.6469433455958	17.8225427861139	11.5337644253532	16.3279476237855
SLC47A2	0	0	0	0	0	0	0	0	0	0	0	0.664428257424209
SLC48A1	84.4251995245652	42.3324426745085	65.5239792658658	73.5678359224917	60.7236383788631	57.1756191715913	174.883861652403	78.0961048626279	82.257924861161	88.8572031445509	59.7891569692832	94.5220806089233
SLC49A3	7.83962034547219	1.27972518802515	9.43145689940352	1.58950700945201	12.1982255089017	2.85295737894131	24.0721796445108	5.57218956456917	0	7.81508531770108	12.1590579165877	5.33765914629997
SLC49A4	44.6637087266504	37.0020542398236	45.0459986236255	38.6878033625739	54.4326112498373	27.749667903314	76.3559236837949	61.1374797763271	41.443099080868	53.1715969087332	55.6093377530986	59.8524119577956
SLC4A1	28.9805190468938	33.2120963580166	26.2110230113765	31.0350960282303	34.7205522241854	28.9738717389859	66.5371968005967	41.702115245372	35.8959486386424	34.1287430421626	17.8618453239146	37.498530221929
SLC4A10	0	13.7966478979272	0.880751886012385	0	0.353715610220712	18.3823518191333	1.63375169515085	0.772417814050782	0	10.8752848967181	1.19261809753488	0.726199431010092
SLC4A11	0	1.10733240199445	0.634334417677174	1.05648940838591	0	0	1.1843714969259	1.7446939069953	0.342987699076031	0.718566434327164	0.309800926041336	2.0846942468815
SLC4A1AP	90.4930918436905	102.239983004905	122.983919419377	94.7578188398561	107.30276532111	101.100880365664	161.42882263544	153.683190186064	92.7808506578919	154.256210078553	118.862189243704	145.6467891982
SLC4A2	90.8171025041815	64.1502528931066	54.1242671375976	58.3628009826704	65.8299577792542	88.3289214721648	151.840885173508	91.2877173679956	54.4130499727102	115.621859149131	63.3580497402789	97.8341127757131
SLC4A3	0.212316222025667	0	0	0	0.28895561769062	0.776099130578073	0	0	0.501035174506701	0.269571126848172	0	0.695566790282385
SLC4A4	0.383645553633543	1.30381043679481	0.438933542588183	0.290079631798286	0.320622927747763	4.22112043940816	0.329205825021113	0.344117152780576	0.243801410822256	1.21392001644329	0.13942983164569	0
SLC4A5	115.43210475543	67.6699280330591	99.7533394871218	93.5857459167241	141.626334154332	132.100744368092	332.49574292792	127.188722048875	121.943301953921	160.361679183954	104.272402892363	145.625419616826
SLC4A7	148.764022317705	344.916448336187	262.847729447494	354.870805212195	155.852546907433	317.796043408809	341.759910774458	540.578984297255	202.303301722882	524.617302279351	330.904839384663	507.597405617998
SLC4A8	15.8469823791215	17.6373506063992	17.8025164884255	17.5991762604377	27.3641450801543	21.4592102888127	38.8399319769854	29.255630490606	19.4015334361983	25.4885779490621	17.5919880557628	25.2431276380341
SLC4A9	0	0	0	0	0	0.386616779822483	0	0.451442705981348	0	0	0	0.400186842035288
SLC50A1	255.059418765131	182.846133058309	173.625987849367	166.03533428862	170.504439404591	142.895719824195	220.929515751871	142.550413100789	129.824774722671	164.916939708744	129.723543215293	157.113401283356
SLC51A	47.2935546029472	28.0057774973833	46.146938481141	57.1351242245621	75.4727223843011	46.4997960036421	111.270085060789	72.6023465327003	20.1027172115993	65.127762270804	42.6542984810177	68.7227507402729
SLC51B	0	0	0	0	0	0	0	0	0	0	0	0
SLC52A1	17.1701259246994	14.4681114727757	13.3719506013642	17.8989340366755	22.9818461743451	18.7307161682006	41.0344930367737	21.7850753334032	15.2002168842943	25.3753177527841	13.1538174703223	22.6506223594991
SLC52A2	81.1362983879579	60.3616258085595	53.56395005214	65.7493262572548	49.0412688857702	55.1779380766935	86.1170845210877	73.8113167290576	28.9510763515107	64.975931673769	33.0141127681668	94.4193321727694
SLC52A3	2.46838901671963	1.29181144510703	3.89099717684731	4.62926328336562	18.0753794424951	1.47442448113882	17.2534920117772	18.5115351696808	11.5558241901002	7.07413039314978	12.2196120523395	10.7628114643367
SLC5A1	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A10	0.945963493235075	1.71886646744959	0.811694192153213	0.235526330449201	0.890213766316266	0	0.524883109711178	0.912883200715729	0.43946321326576	0.530379248399671	0.879710783159334	0.577310143646208
SLC5A11	3.96155846949351	1.35068286159701	3.117615358874	1.52549063353987	4.32985207017225	0	1.73715785653417	0.622752334543949	1.48128846605292	6.52891333427785	2.72130858297706	2.05610261923189
SLC5A12	3.9498534601708	1.81167321406748	2.26858518667	4.01716614311873	5.51996075814139	1.62045935408761	5.09053760181325	7.84479862556103	1.46233174259814	3.12683795162644	1.92868907538506	4.11452536444146
SLC5A2	12.0392925161932	4.82069308413633	9.17857081996293	3.8017405741977	6.3188133045531	2.95372295389407	13.6281442138542	9.68909816199479	8.71879348714678	8.3949986065672	6.97655990009296	5.14305639935354
SLC5A3	49.4295962050165	47.7645934668802	52.8347056869578	44.0471875168382	63.741744257197	44.2666338862002	95.9828726972889	66.3242847196457	60.0273715267434	61.5765444912387	73.0073400320962	70.2322892462017
SLC5A4	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A5	23.1833260392936	21.4121788505053	23.8817238624961	25.7748508150833	35.9514986905255	22.0628457470736	63.0067463142059	32.623706483087	32.3017426546203	36.2686557581585	33.1470743635771	45.9257947208965
SLC5A6	157.957732859644	147.227573468261	176.937095676623	124.366951955825	141.818939748663	234.845201934286	367.039020872753	271.380243810953	117.710278692964	242.388350305151	143.231744415282	192.824553552391
SLC5A7	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A8	0.245701954239404	0	0	0	0	0	0	0	0	0.364541020341586	0.271451335849598	0
SLC5A9	0	0	0	0	0	0	0	0	0.639172481811789	0	0	0
SLC66A1	33.5399879760682	24.100520213631	41.6774832597326	35.8767904460835	36.2197520618636	30.1940167161221	61.7107618176917	35.4721810856233	37.622543462498	75.5301611403395	31.9682306458926	50.2495239258431
SLC66A2	197.333990765285	139.971575939346	167.959950527341	172.837787682241	194.229248070802	209.778708432985	351.064994633551	180.052189619717	102.659116992205	213.612867900193	127.283975879523	164.033717792994
SLC66A3	142.081300831929	205.139037898698	149.948086261323	223.109469659377	112.569859860739	169.48155416041	176.40930934513	247.124136990304	75.0668768990269	258.400074050876	100.16046439231	180.306645286452
SLC6A1	1.16224160926523	0.603582006418414	0.608815025666233	0	0.74901603134347	0	0.769013567163714	1.65350840106338	1.97855659936027	0	1.30925071742524	0.803871317593302
SLC6A11	1.8250522805051	0.831715562926008	2.46415249257645	3.92194809128715	2.10243289989201	3.07164834071018	5.92745126555006	4.31862816677869	1.25407886200198	0.633492806965782	2.22306024358213	2.40856987771898
SLC6A12	0	0	0	0	0.360241411642466	0	0	0	0	0.342508321309952	0	0
SLC6A13	10.8173127722479	0	1.06596719507266	3.30595487750949	3.65370176365115	3.31664205034012	3.88757269225004	10.2449947158968	1.15014404538773	2.46577791596797	2.27108664217024	0
SLC6A14	4.38633287065901	4.76071994204592	2.14975358300166	4.12403932786933	4.61119997725803	4.72804918125205	6.75668332872697	4.79440059805	3.86509644049133	5.02557694891603	2.87916215859176	6.39470330835866
SLC6A15	17.2247406980772	20.1619384575094	6.97972014580979	11.6097366312443	40.3244639829854	38.5735091545938	59.884326692428	82.2921094412876	11.3063955862208	11.0964684213867	32.9846020789918	34.9359598018728
SLC6A16	109.90358494418	90.6250463165226	66.6553204860378	57.8314460371875	104.94468415052	76.5397861812512	163.71955470805	100.001189114219	62.4237425368442	120.249424350707	60.2463274103112	117.13294682479
SLC6A17	0	0	0	0	0.517238455320562	0.492827779891523	0.177293967110808	0.577283667608615	0.150868597909333	0.487078142527691	0.15166123571164	0.186970753598841
SLC6A18	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A19	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A2	0	0.29610239033177	0	0.331952082356143	0	0	0	0	0	0	0	0.395511700967506
SLC6A20	2.98192532981636	2.20438930383445	4.76503635322203	3.44156470651888	3.95041106382051	3.19730488664201	12.8293365412709	7.95212417876181	4.95515477662496	4.36729735553966	3.48867846697093	5.13948898760592
SLC6A3	0	0	0.229996294345562	0.256115135158507	0	0	0	0	0	0	0	0
SLC6A4	2.10552082252332	3.21148649253884	3.29648410609503	4.1463156039168	4.12172193772238	3.49922345697831	10.1432712241189	4.01054027931822	1.8576934660909	4.44508385218065	2.61102157872994	4.61543707410874
SLC6A5	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A6	267.932360886869	182.125811770943	159.480910623949	500.658278449084	419.96586395785	333.312521771218	778.572642817047	724.215097559722	225.818331978806	386.625651709873	487.471368827501	690.542976147094
SLC6A7	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A8	0.720445259591837	1.73414881959012	0	0.905741968842965	0	0.911175925823722	0.342822610970891	1.48677222905802	0	1.49875063221409	4.13130233522786	1.38194029943521
SLC6A9	0.273925609574326	0.51063345353512	0	3.5430115128487	0	0	2.64738156458883	0	0.491379210340632	0	0	0
SLC7A1	51.9690024943964	30.4998879096065	41.7224639619989	33.8061059477041	49.364862770481	37.9576130863875	109.864063277621	67.8212674563664	38.0883385741721	59.617373701031	37.443751004071	60.4494082831396
SLC7A10	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A11	2.88694311524616	1.58435777062951	2.20619582089716	4.74945425661841	3.58980901578369	3.57824934863503	6.05482139449206	6.88211261012608	1.26739904490289	4.07748566307391	0.980535565046328	4.72923663662992
SLC7A13	0	0.678630245338384	0	2.1421538727018	0	0	1.62884072316896	1.89752358028301	0	0.784480047100032	0	1.70724638388298
SLC7A14	4.92840256370339	5.18154639688509	3.1984452592217	4.27042746645534	5.69742821048983	4.96766469323627	11.4814454344775	6.62267530995762	4.48992051475722	5.30592723115168	3.24897564610288	7.11694282510611
SLC7A2	0	0.129327314045808	0	0	0.158645667195171	0	0.325818042210078	0	0.279966875835342	0.150315190103979	0.140656037567089	0.169194750807535
SLC7A3	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A4	0	0	0	0	0	0	0.521062005842918	0	0	0	0	0
SLC7A5	27.0369583864432	45.4113621252459	46.8427080612375	73.0140392625948	40.5764028507692	126.659831895768	133.501451199501	196.355906362967	32.6423560895161	178.080726265406	59.308228788528	167.335684450843
SLC7A6	1778.651081227	1210.86570177251	1475.52999229378	632.164119260617	1529.14960832062	1315.67472541904	2039.05911065705	914.964017089818	2034.51173391804	2015.50103543615	1572.16808923397	1044.90086691536
SLC7A6OS	285.452540149913	282.049356705998	181.360549420085	189.085117418603	259.338482602509	229.191069135611	331.888988400276	308.26952281944	213.688328451953	279.901642719371	162.295036519366	252.469366568854
SLC7A7	21.4428931040244	2.59604730069804	0.819205769714694	0	21.9610820332704	2.17921207230825	30.6080399362875	2.57364177128264	24.4825616043627	1.04889879038279	1.94324005231898	2.03270074705865
SLC7A8	2.86816606059947	0.611021381264841	3.17255971941234	7.04387760183484	8.00046939803505	2.49387865175165	24.150243089517	5.71684728641158	0.942199632185069	5.32934356259858	5.08227611918581	5.33003587523049
SLC7A9	11.4807041771367	14.4108871905992	9.53635269595632	22.2678635065371	31.7558462919593	22.3626130383516	48.5005885908842	35.3890168552423	15.1400096575821	22.2634098537909	10.7709928135646	40.4560105057631
SLC8A1	1.71913936814401	0.257989229461658	6.85992324340017	2.5198165757183	0.228935417772118	0.200909295802724	0.950470042612111	0.211451459469059	0	0.0591799350185823	2.56483448902393	0.461992904733618
SLC8A2	0.242101405616431	0	0	0	0.472648341132181	0.216438841504725	3.30870828356149	0	0	3.06440318606909	0	0
SLC8A3	0	0	0	0	0	0	0	0	0	0	0	0
SLC8B1	484.576390736582	188.298474881239	364.929347307815	185.811530557497	470.200126622744	208.08564341068	742.263279552375	303.559864117017	374.23636209175	421.84517148352	389.33613679012	349.354207650855
SLC9A1	53.7144039286614	33.9204731945664	39.7000077635805	37.3396957455814	59.1998637468835	48.9564054263957	91.773198019168	83.9224846609278	40.20525682076	62.4915867285333	38.2305766886843	71.2926914853333
SLC9A2	0	0	0	0	0	0	0	0	0	0	0	0
SLC9A3	84.4402211682826	45.3621444429774	57.8182878942839	35.0424847638896	60.4271780895374	34.2447407279332	70.360598583554	42.7877350640025	56.1219686801688	56.8552085442619	48.1793677768032	39.8177054712829
SLC9A3R1	635.927542744412	587.595575261989	439.818643866225	480.476104700766	426.404709075659	617.015884587093	764.621188570738	718.984188895805	533.653965556853	956.077058690059	404.253892351905	751.232543635757
